label,text
0,Cops caught pepper-spraying handcuffed 15-year-old girl after she was hit by a car (VIDEO)
0,Donald Trump opens the personal insult vault (again)
0,Trump touts stop-and-frisk practice amid black outreach
0,"RABID Trump Supporter Leaves Racist Voicemail For McMullin, Candidate Turns It Into Campaign Ad (VIDEO)"
0,Pence set to attend first presidential debate
0,Scalpers Sell Tickets for $200 to Trump Rally
0,Hacking the election? Feds step in as states fret cyber threats
0,"Who Are the Syrian White Helmets, Winners of the 'Alternative Nobel'?"
0,Another Obama Success Story: Twice Arrested Illegal Alien Kills Sheriff’s Deputy
0,Details Emerge About NYC Bomb Suspect Ahmad Khan Rahami
0,Obama: Refugee crisis is test of our humanity
0,The Arizona Republic endorses Hillary Clinton
0,New poll: Clinton's lead over Trump narrows nationwide
0,BREAKING : Minnesota Dealt Another Blow On Offense
0,Australian Muslim FREAKS OUT At Someone Wearing A Pauline Hanson T-Shirt
0,"Why Hillary Clinton Deleted 33,000 Emails on Her Private Email Server"
0,BREAKING: Truth About Terence Crutcher Comes Out… It’s BAD for the Media
0,"Obama, Biden honor Arnold Palmer"
0,House Republicans disguise attacks on Democrats in digital 'voter guide'
0,Senate advances budget deal that doesn't exist yet
0,"Woman Whose Mom, Dad Went Missing In 1959 Gets A Very Special Delivery (Photos)"
0,Hillary Clinton swipes at Donald Trump over microphone complaint
0,Ivanka Trump Receiving Her Own Secret Service Protection
0,"Cincinnati Enquirer bucks tradition, endorses Democrat Clinton"
1,Trumpâs Latest Campaign Promise May Be His Most Horrible One Yet
1,Former Haitian Senate President: Clinton’s Exploited Haiti Earthquake ‘to Steal Billions of Dollars from the Sick and Starving’
0,New Clinton ad shows girls looking in mirror as Trump insults women
1,The Pope Flat Out Called Fox News Type Journalism ‘Terrorism’
0,Giuliani: Clinton 'too stupid to be president'
0,"Texas, California Separatists Attend Kremlin-Funded Conference"
0,Lawyer Jailed For Wearing Black Lives Matter Pin In Court
0,Mark Kirk campaign site falsely calls senator 'veteran' of Iraq war
0,"Swing-state polls: Trump leads in Iowa, narrows the gap in Colorado and Virginia"
0,America's relationships are on the line — no matter who wins
0,Cops FLOORED By What Is Hanging Around Young Black Boy’s Neck When He Walked Into The Station
0,Do We Really Need Debate Moderators?
1,CNN FURIOUS and Embarrassed After Trump Called Them Out For One Major Thing
0,Ryan says House will vote to override any veto of 9/11 bill
0,"Separating fact from fiction on Clinton's FBI statements Aleppo is in crisis, but it hasn't 'fallen' The Pew study Trump cited isn’t as clear-cut as Trump suggests Trump misleads on Obamacare premium increases Will Clinton’s plan add to the federal debt? Is Clinton encouraging violence at Trump's rallies? Trump didn't oppose the Iraq war, if anything... Trump misrepresents Clinton’s position on 'open borders' True: Trump has advocated more countries getting nuclear weapons Yes, Trump used foundation money to buy a self-portrait Trump is wrong: $6 billion didn’t go missing in Clinton’s State Dept. Fact: Trump suggested the women accusing him of sexual assault aren’t attractive"
0,MSNBC Destroys Hillary’s Campaign Manager Robby Mook!
0,Loretta Lynn’s Manager Just Announced Shocking Health News
0,Republican Chairman: Trump Will Win Debate Because He’s “Been Through 14 Season Finales” (VIDEO)
0,Bill Clinton accuses Trump of being ignorant on NAFTA
0,Obama warns against strongman governments
0,"Hillary Clinton Calls Tulsa Police Shooting 'Horrible,' Reiterates Call for Improved Policing"
0,Washington Post: Trump campaign response to Fahrenthold 'devoid of any discussion of the facts'
0,Harry Reid calls Donald Trump 'a racist'
0,Donald Trump’s Son Eric Exposes Every Hillary Voter’s Worst Nightmare
0,FBI releases notes from Clinton email investigation
0,One Critically Wounded As Charlotte Police Endure Second Night Of RIOTS… [VIDEO]
0,Cops Who Killed Freddie Gray Honored and Praised as Heroes at Conservative Gala
0,"Carson, Beal groups make this week the general election's costliest"
0,Reality Check: Was 'stop-and-frisk' effective?
0,"No, Terence Crutcher Did Not Have His Hands Up When He Was Shot By Police"
0,"Bombing Suspect's 'Journal' Recovered, Officials Say"
1,New York bomb Suspect SUED Police!
1,BREAKING: Steps to FORCE FBI Director Comey to Resign In Process – Hearing Decides His Fate Sept 28
0,Hill Republicans: At least Trump didn't blow it
0,"Hillary Clinton Bolstered by Latest National Poll, Leads Donald Trump by 6 Points"
0,"Clinton supporters look to drive wedge between Utah Mormons, Trump"
0,"New Jersey Bridgegate plotter says Christie campaign manager, now a Trump aide, approved"
0,BREAKING NEWS: Arrest Made In DEATH Of Charlotte Protester – DETAILS [VIDEO]
0,Deplorable Firefighter Fired After Calling For Bringing Back Slavery In Support Of Trump
0,"Open government advocacy group Sunlight Foundation cuts staff, suspends reporting tools"
1,Hillary bad mouths Christians
0,"Clinton, Trump running neck-and-neck in new national poll"
0,"Trump says Never Trumpers ‘are dying, on respirators’"
0,Rosie O'Donnell responds to Donald Trump debate attack
0,Did Sid Blumenthal really push birtherism?
1,
1,Secret Video Records MASSIVE Hillary Event Flop!
0,
0,LOL! AMAZON USERS WRITE GUT-BUSTING Reviews For HILLARY’S Disastrous New “Stronger Together” Book
0,"Trump pins NAFTA, 'worst trade deal ever,' on Clinton"
0,"New York, London and Paris mayors make the case for accepting refugees"
0,Sasse seeks answers from Obama on Iran
0,Anti-Trump Latino Activist Arrested
0,Trump campaign quarrels over money woes
0,Giuliani: I'd skip next debates if I were Trump
0,Who Hillary Clinton and Donald Trump Invited to the First Presidential Debate
0,"Fed-Up American Confronts Muslims, Shows Them What He Thinks Of Islam"
0,"Georgia poll: Donald Trump, Hillary Clinton in tight race"
0,Sources: Top GOP budget aide working on Trump transition team
0,Senate to vote Wednesday to override 9/11 lawsuit bill veto
0,Ivanka Trump heads to Capitol Hill Tuesday
0,"Terrorist Attacks Will Likely Affect 2016 Presidential Race, Experts Say"
0,Police capture man sought in New York-area bombings
1,BREAKING: New Jersey Moves To Impeach Chris Christie Over “Bridgegate”
0,Hillary Clinton Strategist Could Not Explain THIS? [Video]
1,Is it the Beginning of the End for Hillary Clinton?
0,What's Worrying Hillary Clinton's and Donald Trump's Campaigns Before the First Debate
0,Clinton: I'm 'appalled' Trump hasn't apologized to Obama for birther conspiracy
0,Trump shatters GOP records with small donors
0,Liberals Are Furious When Reality Star Brody Jenner Tells the Truth About Police Shootings on Twitter
0,Giuliani slams Lester Holt for fact-checking like Candy Crowley
0,Lawmakers press for return of ISIS-slain US hostage bodies
0,"Critical counties: Wake County, NC, could put up a fight"
0,Clinton slams Trump's 'demagogic' rhetoric on terror
0,
0,Trump plans post-debate fundraising blitz
0,Investigators: Ahmad Rahami went to family home after Chelsea bombing
0,NYT to undecided voters: Don't hand Trump the White House
0,House panel votes to hold Clinton tech aide Bryan Pagliano in contempt
0,Reality check: Chris Christie's whoppers on the birther issue
0,National poll: Clinton leads Trump by 6 ahead of debate
0,Racist Whacko Threatens Construction Crew With Gun: âGet These N*****s Off The Roadâ (VIDEO)
0,"Amb. Stevens’ Fiancee Releases Book, Levels Devastating Accusation at Hillary"
0,"New York New Siena poll finds Clinton, Schumer with big leads in New York"
0,Clinton camp: Huge debate audience is 'a gift' for us
0,Clinton vs. Trump: The only 30 minutes that matter
1,
0,Cop Dies From Tuberculosis After Suspect Spat At Her
0,Clinton and Trump ready for debate showdown
0,Ukrainian President says he wasn't snubbed by Trump; cites scheduling conflict
0,"Jimmy Kimmel Gave Fake Trump Tax Returns To His Supporters, And Their Responses Are Terrifying"
0,Jeb Bush Mocks Himself (And Republican Voters) In Surprisingly Hilarious Emmy’s Cameo (VIDEO)
0,Poll: Clinton has big lead over Trump among Hispanic voters
0,"After Debate, Dan Rather Goes Viral With Damning Post About Trump"
0,House Dems back Obama on Syria despite bloodshed
0,Hillary Clinton goes Between Two Ferns: 'I really regret doing this'
0,NRAâs Ted Nugent Unleashes Disgusting Attack On âPatheticâ Unarmed Mass-Stabbing Victims (SCREENSHOTS)
0,"DISGUSTING! Arrogant Dem Candidate Tells Double Amputee Vet Opponent, “You Aren’t Qualified!”"
0,Eric Trump: My dad appeals to millennials because he's like Mark Zuckerberg
0,Democrats waver on override for 9/11 bill
0,Trump blames 'drugs' for Charlotte unrest
0,Giuliani Already Trying To Float Excuses For Trump To Weasel Out Of Future Debates
0,Donald Trump Repeats Calls for Police Profiling After NYC Area Explosions
1,Nasty Surprise: Obama Told Americans That Their Freedom Is Over And New World Government Is Taking Over!!!
0,"Who has the upper hand on terrorism, Clinton or Trump?"
0,Trump campaign worried he won't be treated fairly post-debate
0,Education Department terminates federal recognition of for-profit college accreditor
0,Bloomberg TV to fact check debate on-screen after major networks refuse
0,The Mystery of Trump’s Man in Moscow
0,GOP senators succumb to Trump’s war on trade
0,Rolling Stone Asked Springsteen His Opinion of Trump. He Didn’t Hold Back
0,How Congress Can Override President Obama's Veto of the 9/11 Bill
0,Trump Campaign Chair Says Racism Didn’t Exist Before Obama – Promptly Resigns
0,Family of Burned Chicago Teen Left in Trash Can Has Message for Those Saying ‘Black Lives Matter’
0,Trey Gowdy Gives EPIC Speech On Syrian Refugees Threatening Americans! (VIDEO)
0,Obama weighs in on the debate
0,"New Jersey Christie among the most unpopular governors in the country, poll finds"
0,Massachusetts court: Black man fleeing police does not signify guilt
0,Kaepernick Calls Out Critics: Stop Disguising Your Racism as Patriotism
0,ANOTHER Racist NAVY Scumbag Refuses To Stand and Salute American Flag While in Uniform
1,BREAKING: Did Hillary Clinton Have a Nervous Breakdown?
0,JUST IN: Charlotte police reveal what they said to black man MOMENTS before shooting…
0,Trump Gets ANNIHILATED On Twitter After He Pretends He Didnât Just Trash Police Officers (TWEETS)
0,VIDEO: LeBron James Says ‘ALL LIVES MATTER’ and the Left Goes SAVAGE! [VIDEO]
0,Reality Check: Trump wrong on US taking back returning ISIS fighters
0,Huma Abedin’s Ex Caught Sexting AGAIN…This Time With a 15-YEAR-OLD
0,Trump acknowledged Obama's birthplace 'to get on with the campaign'
0,Caught on VIDEO: Armed Intruders Break in House…Armed Resident Responds
0,Jill Stein: Trump may have 'memory problem'
0,Italian prime minister jokes about Bill Clinton as 'first gentleman'
0,WATCH: Eric Trump Gets Called Out On Fox News For Claiming His Dad Started With Nothing
0,Trump reports $18 million post-debate fundraising haul
0,Sen. Mike Lee shoots down Trump Supreme Court trial balloon
0,House to vote on contempt resolution for former Clinton aide this week
0,BOOM: Charlotte Rioters Wanted ‘Justice’ — But Not Like THIS
0,Conway: Trump will explain his Islamic State plan if asked
0,Clinton puts Trump on defense at first debate
0,Two Teen Sisters Beaten By BlackLivesMatter Protesters – For Being White…VIDEO
0,Trump camp: ‘Donald Trump is guilty of answering the question asked’
0,"LA Times endorses Clinton, bashes Trump"
1,Charlotte Thugs Leaves Cop’s Body With Disgusting Thing They Did…
0,True: Trump’s proposed tax cut would be the largest since Reagan’s
0,Trump: I held back on Bill Clinton's 'indiscretions' because of Chelsea
0,The Voters Most Likely to Change Their Minds After Tonight's Debate
0,Marine Shot While on Leave in Los Angeles Dies at Hospital
0,Watch Trumpâs Campaign Manager Crash And Burn While Claiming Trump Doesnât Lie (VIDEO)
1,Clemson BANS Memes Featuring Dead Gorilla Harambe…Promotes “Rape Culture” and “Racism”
0,Trump team builds 'psychological profile' of Clinton for debate
0,Joe Arpaio: Trump didn’t call Obama’s birth certificate ‘legitimate’
0,Hillary Clinton Slated to Spend 53 Times as Much as Donald Trump on Florida TV Ads
0,"Dolphins Vow To Kneel For Anthem, Police Union Replies With Vow Of Its Own"
0,Is Donald Trump qualified to be president?
0,Prosecutor in Bridgegate trial: Chris Christie knew of closures
0,UNHINGED: Trump Campaign Chair Says Racism Didn’t Exist Before Obama In Viral Rant
0,Harry Reid: Donald Trump 'faking his net worth'
1,HILLARY ON DISABLED CHILDREN During Easter Egg Hunt: “When are they going to get those f*****g ree-tards out of here?”
0,Topics for first presidential debate announced
0,"OMG DISNEY CAVED, You Guys. They Caved."
0,Is Trump right? Could a 400-pound couch potato have hacked the DNC?
0,"Trump, Clinton Differ on Policing"
0,2016: Last call for working class whites?
0,Report: Megyn Kelly producing a series about campaign embeds
0,Waitress' George W. Bush Tweet Sparks Outrage (Photo)
0,"Hannity Goes Rogue, Secretly Films Gushing Trump Ad – And Fox News Is PISSED"
0,"College Students Argue Constitution “Too Old,” Should be Eliminated [VIDEO]"
0,BREAKING: Keith Lamont’s Wife Releases Video Of His Shooting By Police
1,Multiple Witnesses: Riot Police DID Shoot Unarmed Charlotte Protester In Head
0,"Sanders planning a ‘very, very vigorous’ Clinton stump schedule"
0,DHS: 18 states seeking help securing elections
0,Clinton is correct about the wealthy benefiting from Trump tax plan
0,Latvian foreign minister says next U.S. president must combat Russian aggression
0,Influential San Francisco Activist Rose Pak Dies at 68
0,
0,Kasich aide slams RNC chair Reince Priebus over Trump support remark
1,"Homosexual Thinks Muslims Will Accept Him, Instantly Learns How They Deal With LGBT"
0,Trump labels Clinton 'weak and ineffective' in wake of bombings
0,New Clinton ad highlights Trump's insults toward women
1,Site Navigation People Are Claiming Hillary Wore A Earpiece/Anti-Coughing Device Last Night
0,Trump reacts to bombings: 'This is only going to get worse'
0,"Post-debate, Trump team hits moderator Holt for 'some hostile questions'"
0,Fox News: Sean Hannity won’t appear in any more Trump ads
0,Ted Cruz 'happy to help' Donald Trump campaign
0,Congress Expected to Override Obama 9/11 Bill Veto
0,"Day after debate, Clinton gloats and Trump fumes"
0,Blue Bell Just Announced Another Massive Recall
0,Netanyahu pokes at Obama's 'terrific golf game'
0,“Cultural Insensitivity”: Cornell Football Coach FORCED to Apologize for Players Wearing SOMBREROS
0,Boom! Kathleen Willey Says Clinton’s Victims Could Fill Entire Audience At Debate [VIDEO]
1,Obama’s Speech In New York Shocks Americans When He Says THIS About Attacks!
0,National poll: Clinton leads Trump by 6 points
0,Trump clarifies stop-and-frisk: I only meant Chicago
0,Obama to appear in Clinton ads
0,Trump Just Said Giuliani’s “Stop And Frisk” Worked In NYC. It DIDN’T
0,Trump puts a boiling battleground in play
0,From Russia With Trump: A Political Conflict Zone
0,Hillary Clinton Jokes About Donald Trump in 'Between Two Ferns' Interview
0,Debate Night Gives Trump His Big Shot to Look Presidential… But did it Work?
0,Newt Gingrich: 'Hillary Clinton is no Bill Clinton'
0,Montel Williams DESTROYS Pro-Trump Pastor In INSANE Twitter Fight (TWEETS)
0,Global leaders at UN tackle world's worst to-do list
0,Major Ohio paper endorses Clinton after years of backing GOP
0,Clinton camp pushes 'Mormons for Hillary'
0,Fight nights past: Best debate knockout lines
0,TRUTH COMES OUT! Keith Lamont Scott’s Did This To His Wife Last Year and She Said “He is a Killer”
0,Clinton to Trump: Apologize to workers you stiffed
0,"Stephen Hawking, 375 scientists slam Trump for backing 'Parexit'"
0,BlackLivesMatter Co-Founder DEMANDS Cop Free Black Communities…
1,UNFIT! Look What Hillary Needed To Get Up The Stairs At Her Rally Today!
0,Unassuming Hero In The Minnesota Mall Attack Speaks Out – WATCH
1,BOMBSHELL: ABC Reveals Trump Paid “Hundreds Of Millions” By Russian Oligarchs
0,Trump's campaign paid his businesses $8.2 million
0,Donald Trump and Surrogates Heap Blame on Debate Moderator Lester Holt's Line of Questioning
0,Florida poll: Clinton leads Trump by 5 points
0,Hillary Accused Trump Of Calling Climate Change A Chinese Hoax. He DID
0,"Critical counties: Vigo, Indiana, knows how to pick 'em"
0,Comey warns of post-ISIL terrorist 'diaspora'
0,How to fix the most controversial element of trade deals
0,White Female Cop Shoots and Kills Black Suspect Who Reaches In Vehicle…The Activists Call It ‘Plain Murder’ [VIDEO]
0,"Poll: Clinton, Trump virtually tied headed into debate"
0,Louisiana cop caught on tape kicking handcuffed suspect
0,"Donald Trump's surreal Friday, from press row"
0,Republicans See Turnaround in Indiana Senate Race
0,Ouch: Hillary Outspends Trump by $31 MILLION “to no Effect”
0,Gov. Andrew Cuomo defends providing medical care for bombing suspect
1,Site Navigation Bill And Hillary Clinton Have A MAJOR AIDS Scandal!
0,Trump adviser denies climate change is manmade
0,Video shows Tulsa police killing beloved father with hands up after his car broke down
0,US lauds state sponsor of terrorism ... for fighting terrorism
0,Controversial Leader Calls For Illegal Immigrants To Be Rounded Up And Deported To Guarded Island… [VIDEO]
0,Crime Show Says JonBenet Ramsey Was Killed By Brother
0,JUST IN: Houston Mass Shooter Was Dressed In Nazi Uniform
0,"BREAKING: Toby Keith Forced To Cancel Show, I Didn’t Expect This"
0,Hillary Clinton’s pivot to Europe
0,Warren: Trump has 'dark and ugly soul'
0,House oversight panel votes Clinton IT chief in contempt
0,Gingrich: Trump is the first conservative to go into the inner city and talk change
0,The hardest-hitting political news.
0,What time the debate starts and how to watch it
0,Still no deal on Zika and government funding
0,Charlotte mayor knocks Trump for blaming violence on 'drugs'
0,Univision hires News Corp.'s Raju Narisetti to lead Gawker properties
0,"Donald Trump, Hillary Clinton Spar Over Taxes in First Presidential Debate"
0,Woman On School Board Asks Muslims 1 Question: Then All HELL Breaks Loose
0,Why two congressional districts could be key to this election
0,The instance when decorum went south for Clinton and Trump
0,FBI: Obama Used Pseudonym in Emails With Hillary
1,"Decades-Old Clinton Friend Comes Forward, Says She Knows What’s Happening to Hillary"
1,
0,Trump Wants Supreme Court Justice Who Thinks Social Security & Medicare Is Unconstitutional
0,Trump launches 'Crooked Hillary' Snapchat filter for debate
0,"‘I’m Not A Racist, But…’"
1,Fox News Just Exposed Hillary’s Illegal Voting Scheme That Rigs Election Against Trump
0,Republican Congressman: “Moocher” Veterans Are Clogging the VA
0,WATCH: The RIOT in Charlotte Was Because Media Reported the LIE The Family Tweeted
0,Franklin Graham Reveals 1 Thing Trump Did Before Debate That Hillary Did Not Do
1,JUST IN: Trump Supreme Court Pick Sued By Feds For Racial Discrimination
0,Clinton stresses 'bonds of trust' in calls with Charlotte officials
0,
0,Trump calls for nationwide 'stop-and-frisk' policy
0,Wall Street stages pro-Clinton 'relief rally'
1,BREAKING: Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here
0,Obama calls Islamic State a 'failed cause'
0,"In Viral Post, Iraq Vet Makes A GREAT Point About America’s Trigger-Happy Cops"
0,Clinton snark: Preparing to be president 'a good thing'
0,Pence: ‘No question’ humans impact climate
0,Senate Democrats block government funding bill over Flint aid
0,Glenn Beck shares buyer's remorse on Cruz endorsement
0,Who’s In Charge of America After a Catastrophe? Who Knows?
0,Clinton in dead heat with Trump in new swing state polls
0,How Hillary’s Very Bad September Could Be Very Good for Her in November
0,OCD Sweater At Target Sparks Controversy (Photo)
0,The Bets Are In for Who Will Win in November [Video]
0,"Incumbent senators lead challengers in Iowa, Colorado, Georgia"
0,
0,Clinton goes after disenchanted millennials with warning about Trump
0,Meet This Week’s White Texan Terrorist Trump Isn’t Talking About
0,Obama Describes Trump's Presidential Run as an 'Infomercial' and 'Reality Show'
0,Joss Whedon's Avengers take shots at Trump in get out the vote video
0,The billionaires strike back
0,"Aleppo Airstrikes Kill 12 Members of Same Family, Observer Group Says"
0,Trump Is Crushing An Intâl Tradition That Even Worldwide Hatred Of George W. Couldnât Dent
0,Giuliani: Clinton 'too stupid to be president'
0,Bill Clinton preps his defense
0,858 Immigrants Granted Citizenship…by “Mistake”
0,Black Lives Matter's McKesson says police must be held accountable in latest shootings
0,Ukrainian President says he wasn't snubbed by Trump; cites scheduling conflict
0,Bobby Knight: Nobody can 'correct mistakes' like Trump
0,"Obama dons hat, blanket during Tribal Nations ceremony"
0,NFL Player Gets Bad News After Joining Kaepernick's National Anthem Protest
0,CNN Panel Gets So Heated Host Pulls the Plug [VIDEO]
0,Trump takes credit for 'bomb' call: 'I should be a newscaster'
0,Joe Biden Slams Donald Trump's Comment That Housing Crisis Was 'Good Business'
0,"Finally Some Common Sense in Charlotte, We Should Applaud this Young Man"
0,âAvengersâ Director Launches EPIC Celebrity-Filled Superhero Effort To DEFEAT Trump (VIDEO)
0,"Stephen Hawking, 375 scientists slam Trump for backing 'Parexit'"
0,Clinton camp asks Lester Holt to fact-check Trump tonight
0,Dixie Chicksâ Natalie Maines Unleashes HILARIOUS Twitter Tirade Against Trump (TWEETS)
0,Thug Instructs Others ‘Like A Coach’ During Gang Rape
0,Charlotte Nightclub Caught Letting Only Whites Inside In Viral Video
1,How Democrats are Going to Try to STEAL the Election for Hillary
0,WATCH: Fox News Gets OWNED By Police Chief For Demonizing Immigrants In Minnesota
0,John Lewis blasts Trump's 'worst shape ever' comments
0,Should Debate Moderator Lester Holt Fact-Check the Candidates?
0,Tim Kaine on Libertarian ticket: 'Everybody knows they're not going to win'
0,Trump Campaign Official Predicts The Future: âBow Down To President Trumpâ (VIDEO)
0,'Miss Universe' tearfully thanks Clinton for defense against Trump's 'Miss Piggy' remarks
0,"Hillary Clinton Slams Donald Trump for Calling Women 'Pigs, Slobs and Dogs'"
0,Ohio poised to go down to the line on Election Day
0,Bush national security adviser endorses Clinton
0,Notice Anything Odd About These ‘Die-In’ Protests In Charlotte?
1,Angela Merkel Admits Bringing In Muslim Refugees Was A Big Fat Mistake
0,Ford Motor CEO Says Trump Is Lying AGAIN! Company Is NOT Moving U.S. Operations To Mexico
1,EXPOSED: Soros Funding Fake Veterans’ PAC To Take Trump Down
0,History Teacher Stomps on the American Flag in the Classroom
0,Student BLASTED for Wearing Trump Hat: “It’s Hate Language on Campus!” [VIDEO]
0,The Frightening Rise in Law Enforcement Officer Shootings
0,CNN to host town hall with Obama
0,How 2016 is like 'The West Wing'
0,Robert Reich Met A Trump Supporter And Blew His Mind With This Fact
0,"Donald Trump: Drugs a 'Very, Very Big Factor' in Charlotte Protests"
0,How Cruz got from 'vote your conscience' to 'vote for Trump'
0,Magistrate won't order federal arraignment for bombing suspect
0,Senators Slam Wells Fargo Over Arbitration Agreements in Scathing Letter
0,Republican Gov Wrecked Economy So Bad Heâs Started Censoring Reports
0,Trump points fingers after shaky debate
0,Poll: Clinton's lead shrinks in Colorado and Virginia
0,"Trump, Clinton take aim at trust issues"
0,"Trump, Clinton blasted for meeting Egypt's strongman leader"
0,Clinton gets it wrong on 'small business' job creation
1,"Mayor TELLS Muslim Refugees: âWe Donât Adapt To Your Culture, You Adapt To Oursâ"
0,"First on CNN: Customs agency notified FBI, other agencies about Rahami's overseas travel"
0,Sheriff David Clarke: Charlotte Riots ‘Primitive’ And ‘Subhuman’ Behavior [VIDEO]
0,"First lady Michelle Obama jokes about Melania Trump plagiarism: 'Yeah, that was tough'"
0,National poll: Clinton leads Trump by 6 ahead of debate
0,Trump ad uses footage of Clintons' 1992 interview about Gennifer Flowers
0,Howard Dean stands behind Trump 'coke user' tweet
0,"Police Chief Crosses Blue Line, Voices Disgust Over Shooting of Terence Crutcher"
1,OUTRAGE! Obama Spends $770M Dollars In Tax Payer Money To Renovate Mosques Over Seas… [VIDEO]
0,Did Trump come off as sexist?
0,Reid accuses Trump of overstating wealth
0,Hacking the election? Feds step in as states fret cyber threats
0,Biden calls Trump 'painfully uninformed' after rocky debate
0,Donald Trump: 'Lester Holt did a great job'
0,Clinton plans to develop national standards to manage police shootings
0,This Small Town Fought Against Refugee Resettlement – And WON! [VIDEO]
0,VIDEO: Black Woman Claims it’s Sexual Harassment after Random White Man Says “Hello”
0,Trump: 'I'm smart' for not paying taxes
0,TERROR IN THE USA: Bombs Found In NY & NJ Made By Same Person [VIDEO]
0,Donald Trump’s Wild Night
0,John Kerry launches blistering attack on Russia at UN
1,People Noticed Something Odd About Hillary’s Outfit at the Debate Last Night
0,Obama at UN warns Americans against walls and nationalism
0,"1 Woman Killed, Several Children Injured After Airstrikes in Aleppo"
0,JUST IN: 375 Top Scientists Pen Open Letter Begging America To Not Vote Trump
0,North Korea at UN: US faces 'consequences beyond imagination'
0,The hardest-hitting political news.
0,'West Wing' cast to campaign for Clinton
0,Trump: We have to take the guns away from 'bad people'
0,More Milestone Moments for Donald Trump!
0,Monmouth national poll: Trump creeps up on Clinton
0,Patty Murray gives $1 million to DSCC
0,The hardest-hitting political news.
0,Trump campaign improves press pool logistics
0,"Poll: Trump, Clinton in virtual tie in Florida"
0,"BREAKING: FBI Director, James Comey- SUBPOENAED By Congress…"
0,800 Immigrants Set To Be Deported For National Security Concerns ‘Mistakenly’ Granted Citizenship
0,The political history of Don King
0,"WATCH: Kieth Scott’s Wife Drops Mic On Cops, Gives Video Of Husband’s Final Moments To Press"
0,Trump calls for 'national anti-crime agenda' after Charlotte unrest
0,Trump: “How Can we LEAD When we Can’t Even Control Our Own Cities?” [VIDEO]
0,Jeb Bush makes cameo at the Emmys
1,
0,Hillary Clinton Accepts That Millennial Voters Still Have 'Questions About Me'
0,Secret Service Investigates Alleged Hack That May Have Compromised First Lady's Passport
0,LESTER HOLT PULLS A “Candy Crowley” 5 Times…Joins Team Hillary To Help Debate Trump
0,Hillary Wants to Know: “Why Aren’t I 50 Points Ahead?”
0,"In Georgia, Democrats don't offer their best in battle to retake Senate"
0,'Miss Universe' tearfully thanks Clinton for defense against Trump's 'Miss Piggy' remarks
0,YG seizes mantle of rap's most outspoken Donald Trump critic
0,Putin's Party Wins Big Majority in Russian Parliamentary Elections
0,"Florida ‘Trump did not get a pass,’ defiant Bondi says of fraud case"
0,Former Meet the Press Host David Gregory Says Hillary’s “Deplorables” Comment is Actually Accurate [VIDEO]
0,"If you can't remember all your lies, you're telling too many"
0,"New poll has Clinton, Trump in virtual dead heat in Colorado, Pennsylvania"
0,Clinton's challenge: Rebuilding Obama's winning coalition
0,Michael Dukakis Gives Debate Advice to Hillary Clinton
1,BOOM! Marines Send TERRORISTS Scathing Message [VIDEO]
0,Trump Jr. to headline super PAC fundraiser
0,An incomplete list of the most vicious Trump vs. Cruz attacks
0,Trump threatens to take tax breaks away from wealthy universities
0,Lynch: Bombing suspect will be taken to New York in 'near future'
0,Audience Laughs at Democrat Candidate’s Description of Hillary Clinton
0,Karl Rove: Electoral map still favors Hillary Clinton over Donald Trump
0,"Bruce Springsteen on Trump: 'The republic is under siege by a moron, basically'"
0,What you didn't hear at the Trump-Clinton debate
0,CNN to host town hall with President Barack Obama
0,FAIL: Dem. Congressional Candidate Calls Hillary ‘Honest’…Audience Boos and Laughs [VIDEO]
0,BREAKING: Hollywood Legend Just Died Of Terrible Disease
0,You’ll Never Guess What Happened When Trump Tried To Visit A Civil Rights Museum
0,10 Moments That Mattered From Hillary Clinton and Donald Trump's First Debate
1,Tebow DISMANTLES national anthem protests in one sentence…BOOM!
0,"WATCH: Bitter Michelle Goes After Melania – Proves, Once Again, She’s LOW Class"
0,Trump’s English-only campaign
0,NAILED IT! Sheriff Clarke: “Be prepared to defend yourselves…you can fight back.” [VIDEO]
0,Moved Permanently
0,Obama: 'We all have a role to play' in terror fight after suspected bombings
0,Clinton eyes NC as a firewall in tightening race
0,Clinton leads Trump by 6 points in nationwide poll
0,NATO chief counterattacks against Donald Trump
0,8 unforgettable presidential debate blunders
1,Hillary Thought She Won The Debate. Didn’t Expect This To Happen To Prove Her Wrong.
0,
0,Robert Reich Just Ruined A Trump Supporterâs Week With Facts
0,Bill Clinton on CGI legacy: 'You have to keep this alive'
0,Donald Trump totally did say global warming is a Chinese hoax
0,Clinton plans to develop national standards to manage police shootings
0,Obama suggests sexism could be hurting Clinton's White House bid
0,Whom did Jeb Bush chauffeur to the Emmys? And 11 other questions from the news.
0,"DON’T STOP SHARING THIS! Officer Shot, Dies SCREAMING On Camera – Why Cops CAN’T Hesitate"
0,Why Tonight’s Debate Will Garner an Estimated 100 MILLION Viewers
0,"As Trump and Clinton debate foreign policy, Syria barely gets a mention"
1,Clinton Foundation Spent 5.7% on Charity; Rest Went to “Salaries” and “Other Expenses”
0,DISGRACEFUL: Wal-Mart Employee Refuses To Decorate Pro-Cop Cake Because ‘That’s Racist’
0,Moved Permanently
0,Jobless mom of 5 shouts ‘f*** this’ as she’s jailed for 7 months for urinating on war memorial twice
0,What time the debate starts and how to watch it
0,Rep. Tim Huelskamp goes rogue
0,Jeb Bush to lecture at Harvard this fall
